timestamp,oxygen saturation percentage,data source
2026-03-29T02:22:03Z,95.1,Charge 6
2026-03-29T02:23:03Z,95.7,Charge 6
2026-03-29T02:24:03Z,96.0,Charge 6
2026-03-29T02:25:03Z,96.7,Charge 6
2026-03-29T02:26:03Z,97.4,Charge 6
2026-03-29T02:27:03Z,97.6,Charge 6
2026-03-29T02:28:03Z,98.3,Charge 6
2026-03-29T02:29:03Z,97.7,Charge 6
2026-03-29T02:30:03Z,98.0,Charge 6
2026-03-29T02:31:03Z,97.4,Charge 6
2026-03-29T02:32:03Z,97.4,Charge 6
2026-03-29T02:33:03Z,98.4,Charge 6
2026-03-29T02:34:03Z,98.6,Charge 6
2026-03-29T02:35:03Z,98.7,Charge 6
2026-03-29T02:36:03Z,98.7,Charge 6
2026-03-29T02:37:03Z,98.9,Charge 6
2026-03-29T02:38:03Z,98.3,Charge 6
2026-03-29T02:39:03Z,98.1,Charge 6
2026-03-29T02:40:03Z,98.2,Charge 6
2026-03-29T02:41:03Z,98.3,Charge 6
2026-03-29T02:42:03Z,98.6,Charge 6
2026-03-29T02:43:03Z,98.7,Charge 6
2026-03-29T02:44:03Z,98.7,Charge 6
2026-03-29T02:45:03Z,98.8,Charge 6
2026-03-29T02:46:03Z,98.3,Charge 6
2026-03-29T02:47:03Z,98.4,Charge 6
2026-03-29T02:48:03Z,98.4,Charge 6
2026-03-29T02:49:03Z,98.3,Charge 6
2026-03-29T02:50:03Z,98.6,Charge 6
2026-03-29T02:51:03Z,98.5,Charge 6
2026-03-29T02:52:03Z,98.7,Charge 6
2026-03-29T02:53:03Z,98.9,Charge 6
2026-03-29T02:54:03Z,98.8,Charge 6
2026-03-29T02:55:03Z,98.6,Charge 6
2026-03-29T02:56:03Z,98.6,Charge 6
2026-03-29T02:57:03Z,98.5,Charge 6
2026-03-29T02:58:03Z,98.6,Charge 6
2026-03-29T02:59:03Z,98.7,Charge 6
2026-03-29T03:00:03Z,98.8,Charge 6
2026-03-29T03:01:03Z,98.3,Charge 6
2026-03-29T03:02:03Z,98.3,Charge 6
2026-03-29T03:03:03Z,98.5,Charge 6
2026-03-29T03:04:03Z,98.5,Charge 6
2026-03-29T03:05:03Z,98.7,Charge 6
2026-03-29T03:06:03Z,98.8,Charge 6
2026-03-29T03:07:03Z,99.2,Charge 6
2026-03-29T03:08:03Z,98.5,Charge 6
2026-03-29T03:09:03Z,96.8,Charge 6
2026-03-29T03:10:03Z,95.7,Charge 6
2026-03-29T03:11:03Z,95.0,Charge 6
2026-03-29T03:12:03Z,94.0,Charge 6
2026-03-29T03:13:03Z,93.4,Charge 6
2026-03-29T03:14:03Z,93.2,Charge 6
2026-03-29T03:15:03Z,50.0,Charge 6
2026-03-29T03:16:03Z,50.0,Charge 6
2026-03-29T03:17:03Z,92.9,Charge 6
2026-03-29T03:18:03Z,92.4,Charge 6
2026-03-29T03:19:03Z,92.5,Charge 6
2026-03-29T03:20:03Z,92.6,Charge 6
2026-03-29T03:21:03Z,92.7,Charge 6
2026-03-29T03:22:03Z,92.7,Charge 6
2026-03-29T03:23:03Z,92.8,Charge 6
2026-03-29T03:24:03Z,92.8,Charge 6
2026-03-29T03:25:03Z,93.0,Charge 6
2026-03-29T03:26:03Z,93.2,Charge 6
2026-03-29T03:27:03Z,93.5,Charge 6
2026-03-29T03:28:03Z,93.8,Charge 6
2026-03-29T03:29:03Z,93.9,Charge 6
2026-03-29T03:30:03Z,94.2,Charge 6
2026-03-29T03:31:03Z,94.2,Charge 6
2026-03-29T03:32:03Z,94.2,Charge 6
2026-03-29T03:33:03Z,94.4,Charge 6
2026-03-29T03:34:03Z,94.5,Charge 6
2026-03-29T03:35:03Z,94.6,Charge 6
2026-03-29T03:36:03Z,94.8,Charge 6
2026-03-29T03:37:03Z,94.8,Charge 6
2026-03-29T03:38:03Z,94.8,Charge 6
2026-03-29T03:39:03Z,94.7,Charge 6
2026-03-29T03:40:03Z,94.9,Charge 6
2026-03-29T03:41:03Z,95.0,Charge 6
2026-03-29T03:42:03Z,94.9,Charge 6
2026-03-29T03:43:03Z,95.1,Charge 6
2026-03-29T03:44:03Z,94.9,Charge 6
2026-03-29T03:45:03Z,94.9,Charge 6
2026-03-29T03:46:03Z,95.2,Charge 6
2026-03-29T03:47:03Z,95.0,Charge 6
2026-03-29T03:48:03Z,95.0,Charge 6
2026-03-29T03:49:03Z,95.1,Charge 6
2026-03-29T03:50:03Z,95.2,Charge 6
2026-03-29T03:51:03Z,94.8,Charge 6
2026-03-29T03:52:03Z,94.8,Charge 6
2026-03-29T03:53:03Z,94.6,Charge 6
2026-03-29T03:54:03Z,94.8,Charge 6
2026-03-29T03:55:03Z,94.7,Charge 6
2026-03-29T03:56:03Z,50.0,Charge 6
2026-03-29T03:57:03Z,94.8,Charge 6
2026-03-29T03:58:03Z,94.7,Charge 6
2026-03-29T03:59:03Z,94.4,Charge 6
2026-03-29T04:00:03Z,94.1,Charge 6
2026-03-29T04:01:03Z,94.0,Charge 6
2026-03-29T04:02:03Z,50.0,Charge 6
2026-03-29T04:03:03Z,94.0,Charge 6
2026-03-29T04:04:03Z,93.8,Charge 6
2026-03-29T04:05:03Z,93.6,Charge 6
2026-03-29T04:06:03Z,93.5,Charge 6
2026-03-29T04:07:03Z,93.5,Charge 6
2026-03-29T04:08:03Z,93.7,Charge 6
2026-03-29T04:09:03Z,93.7,Charge 6
2026-03-29T04:10:03Z,93.7,Charge 6
2026-03-29T04:11:03Z,50.0,Charge 6
2026-03-29T04:12:03Z,93.8,Charge 6
2026-03-29T04:13:03Z,93.8,Charge 6
2026-03-29T04:14:03Z,93.7,Charge 6
2026-03-29T04:15:03Z,93.7,Charge 6
2026-03-29T04:16:03Z,93.5,Charge 6
2026-03-29T04:17:03Z,50.0,Charge 6
2026-03-29T04:18:03Z,93.6,Charge 6
2026-03-29T04:19:03Z,93.5,Charge 6
2026-03-29T04:20:03Z,93.2,Charge 6
2026-03-29T04:21:03Z,93.3,Charge 6
2026-03-29T04:22:03Z,50.0,Charge 6
2026-03-29T04:23:03Z,93.7,Charge 6
2026-03-29T04:24:03Z,93.9,Charge 6
2026-03-29T04:25:03Z,50.0,Charge 6
2026-03-29T04:26:03Z,50.0,Charge 6
2026-03-29T04:27:03Z,94.9,Charge 6
2026-03-29T04:28:03Z,50.0,Charge 6
2026-03-29T04:29:03Z,94.4,Charge 6
2026-03-29T04:30:03Z,93.8,Charge 6
2026-03-29T04:31:03Z,93.5,Charge 6
2026-03-29T04:32:03Z,93.1,Charge 6
2026-03-29T04:33:03Z,92.7,Charge 6
2026-03-29T04:34:03Z,93.0,Charge 6
2026-03-29T04:35:03Z,93.0,Charge 6
2026-03-29T04:36:03Z,93.7,Charge 6
2026-03-29T04:37:03Z,94.5,Charge 6
2026-03-29T04:38:03Z,95.3,Charge 6
2026-03-29T04:39:03Z,95.8,Charge 6
2026-03-29T04:40:03Z,96.5,Charge 6
2026-03-29T04:41:03Z,96.3,Charge 6
2026-03-29T04:42:03Z,96.0,Charge 6
2026-03-29T04:43:03Z,50.0,Charge 6
2026-03-29T04:44:03Z,96.1,Charge 6
2026-03-29T04:45:03Z,95.8,Charge 6
2026-03-29T04:46:03Z,95.0,Charge 6
2026-03-29T04:47:03Z,94.5,Charge 6
2026-03-29T04:48:03Z,94.4,Charge 6
2026-03-29T04:49:03Z,94.3,Charge 6
2026-03-29T04:50:03Z,93.9,Charge 6
2026-03-29T04:51:03Z,94.5,Charge 6
2026-03-29T04:52:03Z,94.8,Charge 6
2026-03-29T04:53:03Z,94.3,Charge 6
2026-03-29T04:54:03Z,94.3,Charge 6
2026-03-29T04:55:03Z,95.2,Charge 6
2026-03-29T04:56:03Z,95.8,Charge 6
2026-03-29T04:57:03Z,96.1,Charge 6
2026-03-29T04:58:03Z,94.8,Charge 6
2026-03-29T04:59:03Z,93.4,Charge 6
2026-03-29T05:00:03Z,93.2,Charge 6
2026-03-29T05:01:03Z,50.0,Charge 6
2026-03-29T05:02:03Z,93.3,Charge 6
2026-03-29T05:03:03Z,94.0,Charge 6
2026-03-29T05:04:03Z,95.1,Charge 6
2026-03-29T05:05:03Z,95.6,Charge 6
2026-03-29T05:06:03Z,96.2,Charge 6
2026-03-29T05:07:03Z,96.4,Charge 6
2026-03-29T05:08:03Z,97.2,Charge 6
2026-03-29T05:09:03Z,97.5,Charge 6
2026-03-29T05:10:03Z,97.5,Charge 6
2026-03-29T05:11:03Z,50.0,Charge 6
2026-03-29T05:12:03Z,96.8,Charge 6
2026-03-29T05:13:03Z,96.1,Charge 6
2026-03-29T05:14:03Z,95.5,Charge 6
2026-03-29T05:15:03Z,95.2,Charge 6
2026-03-29T05:16:03Z,95.0,Charge 6
2026-03-29T05:17:03Z,94.9,Charge 6
2026-03-29T05:18:03Z,94.8,Charge 6
2026-03-29T05:19:03Z,94.7,Charge 6
2026-03-29T05:20:03Z,94.7,Charge 6
2026-03-29T05:21:03Z,94.7,Charge 6
2026-03-29T05:22:03Z,94.6,Charge 6
2026-03-29T05:23:03Z,94.7,Charge 6
2026-03-29T05:24:03Z,94.5,Charge 6
2026-03-29T05:25:03Z,94.6,Charge 6
2026-03-29T05:26:03Z,94.4,Charge 6
2026-03-29T05:27:03Z,94.4,Charge 6
2026-03-29T05:28:03Z,94.4,Charge 6
2026-03-29T05:29:03Z,94.4,Charge 6
2026-03-29T05:30:03Z,94.5,Charge 6
2026-03-29T05:31:03Z,94.2,Charge 6
2026-03-29T05:32:03Z,94.2,Charge 6
2026-03-29T05:33:03Z,93.9,Charge 6
2026-03-29T05:34:03Z,94.1,Charge 6
2026-03-29T05:35:03Z,94.0,Charge 6
2026-03-29T05:36:03Z,94.0,Charge 6
2026-03-29T05:37:03Z,94.2,Charge 6
2026-03-29T05:38:03Z,94.1,Charge 6
2026-03-29T05:39:03Z,94.1,Charge 6
2026-03-29T05:40:03Z,94.1,Charge 6
2026-03-29T05:41:03Z,94.1,Charge 6
2026-03-29T05:42:03Z,94.2,Charge 6
2026-03-29T05:43:03Z,94.1,Charge 6
2026-03-29T05:44:03Z,94.1,Charge 6
2026-03-29T05:45:03Z,94.1,Charge 6
2026-03-29T05:46:03Z,94.2,Charge 6
2026-03-29T05:47:03Z,94.0,Charge 6
2026-03-29T05:48:03Z,50.0,Charge 6
2026-03-29T05:49:03Z,94.0,Charge 6
2026-03-29T05:50:03Z,95.2,Charge 6
2026-03-29T05:51:03Z,50.0,Charge 6
2026-03-29T05:52:03Z,95.0,Charge 6
2026-03-29T05:53:03Z,94.6,Charge 6
2026-03-29T05:54:03Z,94.4,Charge 6
2026-03-29T05:55:03Z,94.3,Charge 6
2026-03-29T05:56:03Z,50.0,Charge 6
2026-03-29T05:57:03Z,94.1,Charge 6
2026-03-29T05:58:03Z,50.0,Charge 6
2026-03-29T05:59:03Z,50.0,Charge 6
2026-03-29T06:00:03Z,50.0,Charge 6
2026-03-29T06:01:03Z,50.0,Charge 6
2026-03-29T06:02:03Z,50.0,Charge 6
2026-03-29T06:03:03Z,50.0,Charge 6
2026-03-29T06:04:03Z,50.0,Charge 6
2026-03-29T06:05:03Z,50.0,Charge 6
2026-03-29T06:06:03Z,50.0,Charge 6
2026-03-29T06:07:03Z,50.0,Charge 6
2026-03-29T06:08:03Z,50.0,Charge 6
2026-03-29T06:09:03Z,50.0,Charge 6
2026-03-29T06:10:03Z,50.0,Charge 6
2026-03-29T06:11:03Z,50.0,Charge 6
2026-03-29T21:59:03Z,76.7,Charge 6
2026-03-29T22:00:03Z,80.9,Charge 6
2026-03-29T22:01:03Z,84.2,Charge 6
2026-03-29T22:02:03Z,86.8,Charge 6
2026-03-29T22:03:03Z,88.3,Charge 6
2026-03-29T22:04:03Z,89.4,Charge 6
2026-03-29T22:05:03Z,90.0,Charge 6
2026-03-29T22:06:03Z,90.5,Charge 6
2026-03-29T22:07:03Z,90.8,Charge 6
2026-03-29T22:08:03Z,91.0,Charge 6
2026-03-29T22:09:03Z,91.2,Charge 6
2026-03-29T22:10:03Z,91.1,Charge 6
2026-03-29T22:11:03Z,91.0,Charge 6
2026-03-29T22:12:03Z,92.4,Charge 6
2026-03-29T22:13:03Z,93.2,Charge 6
2026-03-29T22:14:03Z,93.6,Charge 6
2026-03-29T22:15:03Z,93.9,Charge 6
2026-03-29T22:16:03Z,93.9,Charge 6
2026-03-29T22:17:03Z,93.9,Charge 6
2026-03-29T22:18:03Z,93.9,Charge 6
2026-03-29T22:19:03Z,93.9,Charge 6
2026-03-29T22:20:03Z,94.1,Charge 6
2026-03-29T22:21:03Z,94.1,Charge 6
2026-03-29T22:22:03Z,94.1,Charge 6
2026-03-29T22:23:03Z,94.2,Charge 6
2026-03-29T22:24:03Z,94.1,Charge 6
2026-03-29T22:25:03Z,94.1,Charge 6
2026-03-29T22:26:03Z,94.1,Charge 6
2026-03-29T22:27:03Z,94.0,Charge 6
2026-03-29T22:28:03Z,93.9,Charge 6
2026-03-29T22:29:03Z,94.0,Charge 6
2026-03-29T22:30:03Z,93.9,Charge 6
2026-03-29T22:31:03Z,93.8,Charge 6
2026-03-29T22:32:03Z,93.6,Charge 6
2026-03-29T22:33:03Z,93.5,Charge 6
2026-03-29T22:34:03Z,93.5,Charge 6
2026-03-29T22:35:03Z,93.3,Charge 6
2026-03-29T22:36:03Z,93.3,Charge 6
2026-03-29T22:37:03Z,93.2,Charge 6
2026-03-29T22:38:03Z,93.3,Charge 6
2026-03-29T22:39:03Z,93.2,Charge 6
2026-03-29T22:40:03Z,93.2,Charge 6
2026-03-29T22:41:03Z,93.2,Charge 6
2026-03-29T22:42:03Z,93.3,Charge 6
2026-03-29T22:43:03Z,93.3,Charge 6
2026-03-29T22:44:03Z,50.0,Charge 6
2026-03-29T22:45:03Z,93.3,Charge 6
2026-03-29T22:46:03Z,93.3,Charge 6
2026-03-29T22:47:03Z,93.5,Charge 6
2026-03-29T22:48:03Z,93.4,Charge 6
2026-03-29T22:49:03Z,93.5,Charge 6
2026-03-29T22:50:03Z,93.6,Charge 6
2026-03-29T22:51:03Z,93.6,Charge 6
2026-03-29T22:52:03Z,93.5,Charge 6
2026-03-29T22:53:03Z,93.5,Charge 6
2026-03-29T22:54:03Z,93.4,Charge 6
2026-03-29T22:55:03Z,93.5,Charge 6
2026-03-29T22:56:03Z,93.4,Charge 6
2026-03-29T22:57:03Z,93.5,Charge 6
2026-03-29T22:58:03Z,93.5,Charge 6
2026-03-29T22:59:03Z,93.6,Charge 6
2026-03-29T23:00:03Z,93.7,Charge 6
2026-03-29T23:01:03Z,93.7,Charge 6
2026-03-29T23:02:03Z,93.9,Charge 6
2026-03-29T23:03:03Z,93.8,Charge 6
2026-03-29T23:04:03Z,93.9,Charge 6
2026-03-29T23:05:03Z,93.8,Charge 6
2026-03-29T23:06:03Z,93.7,Charge 6
2026-03-29T23:07:03Z,50.0,Charge 6
2026-03-29T23:08:03Z,93.9,Charge 6
2026-03-29T23:09:03Z,93.8,Charge 6
2026-03-29T23:10:03Z,93.9,Charge 6
2026-03-29T23:11:03Z,93.6,Charge 6
2026-03-29T23:12:03Z,93.7,Charge 6
2026-03-29T23:13:03Z,94.6,Charge 6
2026-03-29T23:14:03Z,95.1,Charge 6
2026-03-29T23:15:03Z,95.8,Charge 6
2026-03-29T23:16:03Z,95.4,Charge 6
2026-03-29T23:17:03Z,95.6,Charge 6
2026-03-29T23:18:03Z,95.5,Charge 6
2026-03-29T23:19:03Z,95.5,Charge 6
2026-03-29T23:20:03Z,95.5,Charge 6
2026-03-29T23:21:03Z,94.8,Charge 6
2026-03-29T23:22:03Z,94.7,Charge 6
2026-03-29T23:23:03Z,94.8,Charge 6
2026-03-29T23:24:03Z,94.8,Charge 6
2026-03-29T23:25:03Z,94.9,Charge 6
2026-03-29T23:26:03Z,94.9,Charge 6
2026-03-29T23:27:03Z,95.1,Charge 6
2026-03-29T23:28:03Z,95.2,Charge 6
2026-03-29T23:29:03Z,95.0,Charge 6
2026-03-29T23:30:03Z,94.7,Charge 6
2026-03-29T23:31:03Z,50.0,Charge 6
2026-03-29T23:32:03Z,94.7,Charge 6
2026-03-29T23:33:03Z,94.3,Charge 6
2026-03-29T23:34:03Z,93.8,Charge 6
2026-03-29T23:35:03Z,93.4,Charge 6
2026-03-29T23:36:03Z,93.1,Charge 6
2026-03-29T23:37:03Z,93.1,Charge 6
2026-03-29T23:38:03Z,92.8,Charge 6
2026-03-29T23:39:03Z,92.6,Charge 6
2026-03-29T23:40:03Z,50.0,Charge 6
2026-03-29T23:41:03Z,92.6,Charge 6
2026-03-29T23:42:03Z,92.5,Charge 6
2026-03-29T23:43:03Z,50.0,Charge 6
2026-03-29T23:44:03Z,92.2,Charge 6
2026-03-29T23:45:03Z,91.7,Charge 6
2026-03-29T23:46:03Z,91.6,Charge 6
2026-03-29T23:47:03Z,92.0,Charge 6
2026-03-29T23:48:03Z,92.5,Charge 6
2026-03-29T23:49:03Z,92.6,Charge 6
2026-03-29T23:50:03Z,92.9,Charge 6
2026-03-29T23:51:03Z,93.2,Charge 6
2026-03-29T23:52:03Z,93.4,Charge 6
2026-03-29T23:53:03Z,93.8,Charge 6
2026-03-29T23:54:03Z,94.0,Charge 6
2026-03-29T23:55:03Z,94.1,Charge 6
2026-03-29T23:56:03Z,94.4,Charge 6
2026-03-29T23:57:03Z,94.7,Charge 6
2026-03-29T23:58:03Z,94.8,Charge 6
2026-03-29T23:59:03Z,94.9,Charge 6
2026-03-30T00:00:03Z,95.0,Charge 6
2026-03-30T00:01:03Z,95.0,Charge 6
2026-03-30T00:02:03Z,95.0,Charge 6
2026-03-30T00:03:03Z,95.0,Charge 6
2026-03-30T00:04:03Z,95.0,Charge 6
2026-03-30T00:05:03Z,95.0,Charge 6
2026-03-30T00:06:03Z,95.2,Charge 6
2026-03-30T00:07:03Z,95.1,Charge 6
2026-03-30T00:08:03Z,95.1,Charge 6
2026-03-30T00:09:03Z,95.1,Charge 6
2026-03-30T00:10:03Z,95.0,Charge 6
2026-03-30T00:11:03Z,95.1,Charge 6
2026-03-30T00:12:03Z,95.1,Charge 6
2026-03-30T00:13:03Z,95.0,Charge 6
2026-03-30T00:14:03Z,94.9,Charge 6
2026-03-30T00:15:03Z,94.9,Charge 6
2026-03-30T00:16:03Z,94.9,Charge 6
2026-03-30T00:17:03Z,95.0,Charge 6
2026-03-30T00:18:03Z,95.1,Charge 6
2026-03-30T00:19:03Z,95.1,Charge 6
2026-03-30T00:20:03Z,95.1,Charge 6
2026-03-30T00:21:03Z,95.2,Charge 6
2026-03-30T00:22:03Z,95.6,Charge 6
2026-03-30T00:23:03Z,95.5,Charge 6
2026-03-30T00:24:03Z,95.1,Charge 6
2026-03-30T00:25:03Z,94.7,Charge 6
2026-03-30T00:26:03Z,94.3,Charge 6
2026-03-30T00:27:03Z,94.0,Charge 6
2026-03-30T00:28:03Z,50.0,Charge 6
2026-03-30T00:29:03Z,94.1,Charge 6
2026-03-30T00:30:03Z,94.2,Charge 6
2026-03-30T00:31:03Z,94.3,Charge 6
2026-03-30T00:32:03Z,94.3,Charge 6
2026-03-30T00:33:03Z,94.2,Charge 6
2026-03-30T00:34:03Z,94.4,Charge 6
2026-03-30T00:35:03Z,50.0,Charge 6
2026-03-30T00:36:03Z,94.3,Charge 6
2026-03-30T00:37:03Z,94.0,Charge 6
2026-03-30T00:38:03Z,93.7,Charge 6
2026-03-30T00:39:03Z,93.6,Charge 6
2026-03-30T00:40:03Z,50.0,Charge 6
2026-03-30T00:41:03Z,50.0,Charge 6
2026-03-30T00:42:03Z,93.5,Charge 6
2026-03-30T00:43:03Z,93.3,Charge 6
2026-03-30T00:44:03Z,93.3,Charge 6
2026-03-30T00:45:03Z,93.1,Charge 6
2026-03-30T00:46:03Z,93.0,Charge 6
2026-03-30T00:47:03Z,93.0,Charge 6
2026-03-30T00:48:03Z,93.0,Charge 6
2026-03-30T00:49:03Z,92.9,Charge 6
2026-03-30T00:50:03Z,92.9,Charge 6
2026-03-30T00:51:03Z,92.9,Charge 6
2026-03-30T00:52:03Z,93.1,Charge 6
2026-03-30T00:53:03Z,93.2,Charge 6
2026-03-30T00:54:03Z,50.0,Charge 6
2026-03-30T00:55:03Z,50.0,Charge 6
2026-03-30T00:56:03Z,92.7,Charge 6
2026-03-30T00:57:03Z,92.4,Charge 6
2026-03-30T00:58:03Z,92.5,Charge 6
2026-03-30T00:59:03Z,92.6,Charge 6
2026-03-30T01:00:03Z,92.8,Charge 6
2026-03-30T01:01:03Z,93.0,Charge 6
2026-03-30T01:02:03Z,93.1,Charge 6
2026-03-30T01:03:03Z,92.9,Charge 6
2026-03-30T01:04:03Z,92.9,Charge 6
2026-03-30T01:05:03Z,93.1,Charge 6
2026-03-30T01:06:03Z,93.4,Charge 6
2026-03-30T01:07:03Z,93.5,Charge 6
2026-03-30T01:08:03Z,93.5,Charge 6
2026-03-30T01:09:03Z,93.7,Charge 6
2026-03-30T01:10:03Z,93.9,Charge 6
2026-03-30T01:11:03Z,94.2,Charge 6
2026-03-30T01:12:03Z,94.1,Charge 6
2026-03-30T01:13:03Z,94.1,Charge 6
2026-03-30T01:14:03Z,94.0,Charge 6
2026-03-30T01:15:03Z,94.1,Charge 6
2026-03-30T01:16:03Z,93.9,Charge 6
2026-03-30T01:17:03Z,94.1,Charge 6
2026-03-30T01:18:03Z,94.3,Charge 6
2026-03-30T01:19:03Z,94.2,Charge 6
2026-03-30T01:20:03Z,94.4,Charge 6
2026-03-30T01:21:03Z,50.0,Charge 6
2026-03-30T01:22:03Z,95.0,Charge 6
2026-03-30T01:23:03Z,95.1,Charge 6
2026-03-30T01:24:03Z,95.0,Charge 6
2026-03-30T01:25:03Z,95.0,Charge 6
2026-03-30T01:26:03Z,94.9,Charge 6
2026-03-30T01:27:03Z,94.8,Charge 6
2026-03-30T01:28:03Z,94.4,Charge 6
2026-03-30T01:29:03Z,94.3,Charge 6
2026-03-30T01:30:03Z,94.6,Charge 6
2026-03-30T01:31:03Z,95.0,Charge 6
2026-03-30T01:32:03Z,94.7,Charge 6
2026-03-30T01:33:03Z,94.8,Charge 6
2026-03-30T01:34:03Z,94.5,Charge 6
2026-03-30T01:35:03Z,94.6,Charge 6
2026-03-30T01:36:03Z,50.0,Charge 6
2026-03-30T01:37:03Z,94.6,Charge 6
2026-03-30T01:38:03Z,94.5,Charge 6
2026-03-30T01:39:03Z,94.6,Charge 6
2026-03-30T01:40:03Z,94.3,Charge 6
2026-03-30T01:41:03Z,94.1,Charge 6
2026-03-30T01:42:03Z,93.4,Charge 6
2026-03-30T01:43:03Z,93.3,Charge 6
2026-03-30T01:44:03Z,93.8,Charge 6
2026-03-30T01:45:03Z,94.4,Charge 6
2026-03-30T01:46:03Z,94.4,Charge 6
2026-03-30T01:47:03Z,94.7,Charge 6
2026-03-30T01:48:03Z,94.6,Charge 6
2026-03-30T01:49:03Z,50.0,Charge 6
2026-03-30T01:50:03Z,95.0,Charge 6
2026-03-30T01:51:03Z,95.0,Charge 6
2026-03-30T01:52:03Z,94.9,Charge 6
2026-03-30T01:53:03Z,94.6,Charge 6
2026-03-30T01:54:03Z,94.5,Charge 6
2026-03-30T01:55:03Z,94.5,Charge 6
2026-03-30T01:56:03Z,50.0,Charge 6
2026-03-30T01:57:03Z,94.7,Charge 6
2026-03-30T01:58:03Z,50.0,Charge 6
2026-03-30T01:59:03Z,94.8,Charge 6
2026-03-30T02:00:03Z,50.0,Charge 6
2026-03-30T02:01:03Z,94.7,Charge 6
2026-03-30T02:02:03Z,94.4,Charge 6
2026-03-30T02:03:03Z,94.0,Charge 6
2026-03-30T02:04:03Z,93.8,Charge 6
2026-03-30T02:05:03Z,93.6,Charge 6
2026-03-30T02:06:03Z,93.6,Charge 6
2026-03-30T02:07:03Z,93.6,Charge 6
2026-03-30T02:08:03Z,93.6,Charge 6
2026-03-30T02:09:03Z,93.7,Charge 6
2026-03-30T02:10:03Z,93.7,Charge 6
2026-03-30T02:11:03Z,93.6,Charge 6
2026-03-30T02:12:03Z,93.5,Charge 6
2026-03-30T02:13:03Z,93.4,Charge 6
2026-03-30T02:14:03Z,93.4,Charge 6
2026-03-30T02:15:03Z,93.4,Charge 6
2026-03-30T02:16:03Z,93.6,Charge 6
2026-03-30T02:17:03Z,93.7,Charge 6
2026-03-30T02:18:03Z,93.7,Charge 6
2026-03-30T02:19:03Z,93.7,Charge 6
2026-03-30T02:20:03Z,93.6,Charge 6
2026-03-30T02:21:03Z,93.6,Charge 6
2026-03-30T02:22:03Z,93.6,Charge 6
2026-03-30T02:23:03Z,93.7,Charge 6
2026-03-30T02:24:03Z,93.7,Charge 6
2026-03-30T02:25:03Z,93.7,Charge 6
2026-03-30T02:26:03Z,93.7,Charge 6
2026-03-30T02:27:03Z,93.8,Charge 6
2026-03-30T02:28:03Z,50.0,Charge 6
2026-03-30T02:29:03Z,93.7,Charge 6
2026-03-30T02:30:03Z,50.0,Charge 6
2026-03-30T02:31:03Z,93.6,Charge 6
2026-03-30T02:32:03Z,93.4,Charge 6
2026-03-30T02:33:03Z,93.3,Charge 6
2026-03-30T02:34:03Z,93.3,Charge 6
2026-03-30T02:35:03Z,93.3,Charge 6
2026-03-30T02:36:03Z,93.2,Charge 6
2026-03-30T02:37:03Z,93.1,Charge 6
2026-03-30T02:38:03Z,93.0,Charge 6
2026-03-30T02:39:03Z,93.1,Charge 6
2026-03-30T02:40:03Z,93.1,Charge 6
2026-03-30T02:41:03Z,50.0,Charge 6
2026-03-30T02:42:03Z,92.1,Charge 6
2026-03-30T02:43:03Z,91.1,Charge 6
2026-03-30T02:44:03Z,89.9,Charge 6
2026-03-30T02:45:03Z,89.1,Charge 6
2026-03-30T02:46:03Z,89.1,Charge 6
2026-03-30T02:47:03Z,90.6,Charge 6
2026-03-30T02:48:03Z,93.4,Charge 6
2026-03-30T02:49:03Z,95.4,Charge 6
2026-03-30T02:50:03Z,96.6,Charge 6
2026-03-30T02:51:03Z,97.4,Charge 6
2026-03-30T02:52:03Z,97.4,Charge 6
2026-03-30T02:53:03Z,50.0,Charge 6
2026-03-30T02:54:03Z,95.9,Charge 6
2026-03-30T02:55:03Z,96.1,Charge 6
2026-03-30T02:56:03Z,96.4,Charge 6
2026-03-30T02:57:03Z,96.7,Charge 6
2026-03-30T02:58:03Z,96.8,Charge 6
2026-03-30T02:59:03Z,96.9,Charge 6
2026-03-30T03:00:03Z,97.1,Charge 6
2026-03-30T03:01:03Z,97.2,Charge 6
2026-03-30T03:02:03Z,97.4,Charge 6
2026-03-30T03:03:03Z,97.6,Charge 6
2026-03-30T03:04:03Z,97.9,Charge 6
2026-03-30T03:05:03Z,98.3,Charge 6
2026-03-30T03:06:03Z,98.6,Charge 6
2026-03-30T03:07:03Z,99.0,Charge 6
2026-03-30T03:08:03Z,99.2,Charge 6
2026-03-30T03:09:03Z,99.0,Charge 6
2026-03-30T03:10:03Z,50.0,Charge 6
2026-03-30T03:11:03Z,97.6,Charge 6
2026-03-30T03:12:03Z,97.0,Charge 6
2026-03-30T03:13:03Z,96.8,Charge 6
2026-03-30T03:14:03Z,96.1,Charge 6
2026-03-30T03:15:03Z,96.2,Charge 6
2026-03-30T03:16:03Z,96.2,Charge 6
2026-03-30T03:17:03Z,95.9,Charge 6
2026-03-30T03:18:03Z,95.4,Charge 6
2026-03-30T03:19:03Z,95.5,Charge 6
2026-03-30T03:20:03Z,95.2,Charge 6
2026-03-30T03:21:03Z,95.6,Charge 6
2026-03-30T03:22:03Z,95.6,Charge 6
2026-03-30T03:23:03Z,95.6,Charge 6
2026-03-30T03:24:03Z,95.6,Charge 6
2026-03-30T03:25:03Z,95.5,Charge 6
2026-03-30T03:26:03Z,95.8,Charge 6
2026-03-30T03:27:03Z,50.0,Charge 6
